2018-01-09 15:34:58 INFO  Login:108 - Login successful: admin
2018-01-17 17:32:21 ERROR Home:103 - [org.apache.zookeeper.KeeperException.create(KeeperException.java:111), org.apache.zookeeper.KeeperException.create(KeeperException.java:51), org.apache.zookeeper.ZooKeeper.getChildren(ZooKeeper.java:1468), org.apache.zookeeper.ZooKeeper.getChildren(ZooKeeper.java:1496), com.deem.zkui.utils.ZooKeeperUtil.listNodeEntries(ZooKeeperUtil.java:255), com.deem.zkui.controller.Home.doGet(Home.java:79), javax.servlet.http.HttpServlet.service(HttpServlet.java:687), javax.servlet.http.HttpServlet.service(HttpServlet.java:790), org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:698), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1564), com.deem.zkui.filter.AuthFilter.doFilter(AuthFilter.java:63), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1544), org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:524), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:138), org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:568), org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:221), org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1105), org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:453), org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:183), org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1039), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:136), org.eclipse.jetty.server.handler.HandlerList.handle(HandlerList.java:52), org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:97), org.eclipse.jetty.server.Server.handle(Server.java:445), org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:277), org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:216), org.eclipse.jetty.io.AbstractConnection$1.run(AbstractConnection.java:505), org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:601), org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:532), java.lang.Thread.run(Thread.java:745)]
2018-01-17 17:32:21 ERROR ServletUtil:76 - Error :KeeperErrorCode = NoNode for /appconfig/hosts
2018-01-17 17:33:30 ERROR Dao:95 - [org.javalite.activejdbc.Registry.getTableName(Registry.java:412), org.javalite.activejdbc.Model.getTableName(Model.java:2319), org.javalite.activejdbc.Model.getMetaModel(Model.java:59), org.javalite.activejdbc.Model.getMetaModelLocal(Model.java:959), org.javalite.activejdbc.Model.set(Model.java:209), org.javalite.activejdbc.Model.setString(Model.java:1240), com.deem.zkui.domain.History.setChangeUser(History.java:47), com.deem.zkui.dao.Dao.insertHistory(Dao.java:88), com.deem.zkui.controller.Home.doPost(Home.java:138), javax.servlet.http.HttpServlet.service(HttpServlet.java:707), javax.servlet.http.HttpServlet.service(HttpServlet.java:790), org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:698), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1564), com.deem.zkui.filter.AuthFilter.doFilter(AuthFilter.java:63), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1544), org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:524), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:138), org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:568), org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:221), org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1105), org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:453), org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:183), org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1039), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:136), org.eclipse.jetty.server.handler.HandlerList.handle(HandlerList.java:52), org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:97), org.eclipse.jetty.server.Server.handle(Server.java:445), org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:277), org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:216), org.eclipse.jetty.io.AbstractConnection$1.run(AbstractConnection.java:505), org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:601), org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:532), java.lang.Thread.run(Thread.java:745)]
2018-01-17 17:33:38 ERROR Dao:95 - [org.javalite.activejdbc.DB.checkExistingConnection(DB.java:162), org.javalite.activejdbc.DB.open(DB.java:61), org.javalite.activejdbc.Base.open(Base.java:51), com.deem.zkui.dao.Dao.open(Dao.java:40), com.deem.zkui.dao.Dao.insertHistory(Dao.java:82), com.deem.zkui.controller.Home.doPost(Home.java:187), javax.servlet.http.HttpServlet.service(HttpServlet.java:707), javax.servlet.http.HttpServlet.service(HttpServlet.java:790), org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:698), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1564), com.deem.zkui.filter.AuthFilter.doFilter(AuthFilter.java:63), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1544), org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:524), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:138), org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:568), org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:221), org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1105), org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:453), org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:183), org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1039), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:136), org.eclipse.jetty.server.handler.HandlerList.handle(HandlerList.java:52), org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:97), org.eclipse.jetty.server.Server.handle(Server.java:445), org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:277), org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:216), org.eclipse.jetty.io.AbstractConnection$1.run(AbstractConnection.java:505), org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:601), org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:532), java.lang.Thread.run(Thread.java:745)]
2018-01-17 17:36:53 ERROR Home:103 - [org.apache.zookeeper.KeeperException.create(KeeperException.java:111), org.apache.zookeeper.KeeperException.create(KeeperException.java:51), org.apache.zookeeper.ZooKeeper.getChildren(ZooKeeper.java:1468), org.apache.zookeeper.ZooKeeper.getChildren(ZooKeeper.java:1496), com.deem.zkui.utils.ZooKeeperUtil.listNodeEntries(ZooKeeperUtil.java:255), com.deem.zkui.controller.Home.doGet(Home.java:79), javax.servlet.http.HttpServlet.service(HttpServlet.java:687), javax.servlet.http.HttpServlet.service(HttpServlet.java:790), org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:698), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1564), com.deem.zkui.filter.AuthFilter.doFilter(AuthFilter.java:63), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1544), org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:524), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:138), org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:568), org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:221), org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1105), org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:453), org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:183), org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1039), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:136), org.eclipse.jetty.server.handler.HandlerList.handle(HandlerList.java:52), org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:97), org.eclipse.jetty.server.Server.handle(Server.java:445), org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:277), org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:216), org.eclipse.jetty.io.AbstractConnection$1.run(AbstractConnection.java:505), org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:601), org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:532), java.lang.Thread.run(Thread.java:745)]
2018-01-17 17:36:53 ERROR ServletUtil:76 - Error :KeeperErrorCode = NoNode for /appconfig/hosts
2018-01-17 17:42:22 INFO  Login:108 - Login successful: admin
2018-01-17 17:49:58 INFO  Login:108 - Login successful: admin
2018-01-17 17:52:53 ERROR Dao:95 - [org.javalite.activejdbc.Registry.getTableName(Registry.java:412), org.javalite.activejdbc.Model.getTableName(Model.java:2319), org.javalite.activejdbc.Model.getMetaModel(Model.java:59), org.javalite.activejdbc.Model.getMetaModelLocal(Model.java:959), org.javalite.activejdbc.Model.set(Model.java:209), org.javalite.activejdbc.Model.setString(Model.java:1240), com.deem.zkui.domain.History.setChangeUser(History.java:47), com.deem.zkui.dao.Dao.insertHistory(Dao.java:88), com.deem.zkui.controller.Import.doPost(Import.java:114), javax.servlet.http.HttpServlet.service(HttpServlet.java:707), javax.servlet.http.HttpServlet.service(HttpServlet.java:790), org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:698), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1564), com.deem.zkui.filter.AuthFilter.doFilter(AuthFilter.java:63), org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1544), org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:524), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:138), org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:568), org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:221), org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1105), org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:453), org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:183), org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1039), org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:136), org.eclipse.jetty.server.handler.HandlerList.handle(HandlerList.java:52), org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:97), org.eclipse.jetty.server.Server.handle(Server.java:445), org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:277), org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:216), org.eclipse.jetty.io.AbstractConnection$1.run(AbstractConnection.java:505), org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:601), org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:532), java.lang.Thread.run(Thread.java:745)]
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example-consumer/spring/dubbo/module/default as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example-consumer/spring/dubbo/protocol/name as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example-consumer/spring/dubbo/registry/address as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/logging/level/com/padda/example as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/mybatis/logImpl as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/mybatis/mapperLocations as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/pagehelper/offsetAsPageNum as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/pagehelper/rowBoundsWithCount as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/pagehelper/supportMethodsArguments as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/datasource/password as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/datasource/type as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/datasource/url as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/datasource/username as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/dubbo/application/name as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/dubbo/module/default as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/dubbo/protocol/name as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/dubbo/protocol/port as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/dubbo/registry/address as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/dubbo/base-package as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/rabbitmq/host as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/rabbitmq/password as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/rabbitmq/port as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/rabbitmq/username as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/redis/database as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/spring/redis/host as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/example/dubbo as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/list/panda2c/pdps/config.properties as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/list/nullkuangxf as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/using/nullkuangxf/config.properties as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /config/using/panda2c/pdps/config.properties as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.api.sms.service.ISmsAliSendService/configurators as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.api.sms.service.ISmsAliSendService/consumers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.api.sms.service.ISmsAliSendService/providers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.api.sms.service.ISmsAliSendService/routers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.bdhs.user.service.ISysUserService/configurators as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.bdhs.user.service.ISysUserService/consumers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.bdhs.user.service.ISysUserService/providers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.bdhs.user.service.ISysUserService/routers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAddressService/configurators as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAddressService/consumers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAddressService/providers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAddressService/routers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAfterSalesService/configurators as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAfterSalesService/consumers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAfterSalesService/providers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerAfterSalesService/routers as overwrite is not enabled!
2018-01-17 17:52:53 INFO  ZooKeeperUtil:203 - Skipping update for existing property /dev/com.panda.generic.buyer.service.IBuyerImageService/configurators as overwrite is not enabled!
